date,office_name,monthly_registrations,year,month,quarter,month_name,lag_1,lag_2,lag_3,rolling_mean_3,rolling_std_3,growth_rate
2020-10-01,Jaunpur,6,2020,10,4,October,13.0,12.0,10.0,10.333333333333334,3.785938897200315,-0.5384615384615384
2020-11-01,Jaunpur,18,2020,11,4,November,6.0,13.0,12.0,12.333333333333334,6.027713773341792,2.0
2020-12-01,Jaunpur,12,2020,12,4,December,18.0,6.0,13.0,12.0,6.000000000000084,-0.3333333333333333
2021-01-01,Jaunpur,3,2021,1,1,January,12.0,18.0,6.0,11.0,7.549834435270816,-0.75
2021-02-01,Jaunpur,1,2021,2,1,February,3.0,12.0,18.0,5.333333333333333,5.859465277082401,-0.6666666666666667
2021-03-01,Jaunpur,15,2021,3,1,March,1.0,3.0,12.0,6.333333333333333,7.571877794400431,14.0
2021-04-01,Jaunpur,14,2021,4,2,April,15.0,1.0,3.0,10.0,7.810249675906719,-0.0666666666666666
2021-05-01,Jaunpur,9,2021,5,2,May,14.0,15.0,1.0,12.666666666666666,3.214550253664474,-0.3571428571428571
2021-06-01,Jaunpur,10,2021,6,2,June,9.0,14.0,15.0,11.0,2.6457513110647795,0.1111111111111111
2021-07-01,Jaunpur,105,2021,7,3,July,10.0,9.0,14.0,41.333333333333336,55.1392177432119,9.5
2021-08-01,Jaunpur,28,2021,8,3,August,105.0,10.0,9.0,47.66666666666666,50.461206221545424,-0.7333333333333334
2021-09-01,Jaunpur,35,2021,9,3,September,28.0,105.0,10.0,56.0,42.57933771208755,0.25
2021-10-01,Jaunpur,25,2021,10,4,October,35.0,28.0,105.0,29.33333333333333,5.131601439446994,-0.2857142857142857
2021-11-01,Jaunpur,42,2021,11,4,November,25.0,35.0,28.0,34.0,8.544003745317598,0.6799999999999999
2021-12-01,Jaunpur,73,2021,12,4,December,42.0,25.0,35.0,46.66666666666666,24.337899115029103,0.7380952380952381
2022-01-01,Jaunpur,83,2022,1,1,January,73.0,42.0,25.0,66.0,21.377558326431977,0.1369863013698631
2022-02-01,Jaunpur,61,2022,2,1,February,83.0,73.0,42.0,72.33333333333333,11.015141094572256,-0.2650602409638554
2022-03-01,Jaunpur,39,2022,3,1,March,61.0,83.0,73.0,61.0,22.000000000000025,-0.360655737704918
2022-04-01,Jaunpur,68,2022,4,2,April,39.0,61.0,83.0,56.0,15.132745950421594,0.7435897435897436
2022-05-01,Jaunpur,95,2022,5,2,May,68.0,39.0,61.0,67.33333333333333,28.005951748393315,0.3970588235294117
2022-06-01,Jaunpur,70,2022,6,2,June,95.0,68.0,39.0,77.66666666666667,15.044378795195724,-0.2631578947368421
2022-07-01,Jaunpur,88,2022,7,3,July,70.0,95.0,68.0,84.33333333333333,12.897028081435456,0.2571428571428571
2022-08-01,Jaunpur,83,2022,8,3,August,88.0,70.0,95.0,80.33333333333333,9.29157324317764,-0.0568181818181817
2022-09-01,Jaunpur,122,2022,9,3,September,83.0,88.0,70.0,97.66666666666669,21.22105872319604,0.4698795180722892
2022-10-01,Jaunpur,119,2022,10,4,October,122.0,83.0,88.0,108.0,21.70253441421073,-0.0245901639344262
2022-11-01,Jaunpur,170,2022,11,4,November,119.0,122.0,83.0,137.0,28.61817604250839,0.4285714285714286
2022-12-01,Jaunpur,82,2022,12,4,December,170.0,119.0,122.0,123.66666666666669,44.18521623046938,-0.5176470588235293
2023-01-01,Jaunpur,128,2023,1,1,January,82.0,170.0,119.0,126.66666666666669,44.01514890731752,0.5609756097560976
2023-02-01,Jaunpur,158,2023,2,1,February,128.0,82.0,170.0,122.66666666666669,38.279672586548266,0.234375
2023-03-01,Jaunpur,259,2023,3,1,March,158.0,128.0,82.0,181.66666666666663,68.63186820518101,0.639240506329114
2023-04-01,Jaunpur,148,2023,4,2,April,259.0,158.0,128.0,188.33333333333331,61.40304009846204,-0.4285714285714286
2023-05-01,Jaunpur,181,2023,5,2,May,148.0,259.0,158.0,196.0,57.00000000000003,0.222972972972973
2023-06-01,Jaunpur,140,2023,6,2,June,181.0,148.0,259.0,156.33333333333334,21.733231083604128,-0.2265193370165745
2023-07-01,Jaunpur,178,2023,7,3,July,140.0,181.0,148.0,166.33333333333334,22.85461295522933,0.2714285714285713
2023-08-01,Jaunpur,176,2023,8,3,August,178.0,140.0,181.0,164.66666666666666,21.385353243127334,-0.0112359550561798
2023-09-01,Jaunpur,203,2023,9,3,September,176.0,178.0,140.0,185.66666666666663,15.0443787951958,0.1534090909090908
2023-10-01,Jaunpur,216,2023,10,4,October,203.0,176.0,178.0,198.33333333333331,20.40424792373728,0.0640394088669951
2023-11-01,Jaunpur,276,2023,11,4,November,216.0,203.0,176.0,231.66666666666663,38.94012497839904,0.2777777777777777
2023-12-01,Jaunpur,316,2023,12,4,December,276.0,216.0,203.0,269.3333333333333,50.33222956847171,0.144927536231884
2024-01-01,Jaunpur,351,2024,1,1,January,316.0,276.0,216.0,314.3333333333333,37.52776749732576,0.110759493670886
2024-02-01,Jaunpur,270,2024,2,1,February,351.0,316.0,276.0,312.3333333333333,40.62429486567538,-0.2307692307692307
2024-03-01,Jaunpur,333,2024,3,1,March,270.0,351.0,316.0,318.0,42.532340636273545,0.2333333333333334
2024-04-01,Jaunpur,295,2024,4,2,April,333.0,270.0,351.0,299.3333333333333,31.722757341273773,-0.1141141141141141
2024-05-01,Jaunpur,277,2024,5,2,May,295.0,333.0,270.0,301.6666666666667,28.58904218985554,-0.0610169491525424
2019-02-01,Jhansirto,3,2019,2,1,February,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-01,Jhansirto,2,2019,3,1,March,3.0,0.0,0.0,0.0,0.0,-0.3333333333333333
2019-04-01,Jhansirto,1,2019,4,2,April,2.0,3.0,0.0,2.0,1.0,-0.5
2019-05-01,Jhansirto,2,2019,5,2,May,1.0,2.0,3.0,1.6666666666666667,0.5773502691896257,1.0
2019-06-01,Jhansirto,2,2019,6,2,June,2.0,1.0,2.0,1.6666666666666667,0.5773502691896257,0.0
2019-07-01,Jhansirto,2,2019,7,3,July,2.0,2.0,1.0,2.0,0.0,0.0
2019-08-01,Jhansirto,2,2019,8,3,August,2.0,2.0,2.0,2.0,0.0,0.0
2019-10-01,Jhansirto,1,2019,10,4,October,2.0,2.0,2.0,1.6666666666666667,0.5773502691896257,-0.5
2019-11-01,Jhansirto,1,2019,11,4,November,1.0,2.0,2.0,1.3333333333333333,0.5773502691896257,0.0
2020-02-01,Jhansirto,2,2020,2,1,February,1.0,1.0,2.0,1.3333333333333333,0.5773502691896257,1.0
2020-03-01,Jhansirto,3,2020,3,1,March,2.0,1.0,1.0,2.0,1.0,0.5
2020-08-01,Jhansirto,3,2020,8,3,August,3.0,2.0,1.0,2.6666666666666665,0.5773502691896258,0.0
2020-09-01,Jhansirto,5,2020,9,3,September,3.0,3.0,2.0,3.6666666666666665,1.1547005383792517,0.6666666666666667
2020-11-01,Jhansirto,3,2020,11,4,November,5.0,3.0,3.0,3.6666666666666665,1.1547005383792517,-0.4
2020-12-01,Jhansirto,3,2020,12,4,December,3.0,5.0,3.0,3.6666666666666665,1.1547005383792517,0.0
2021-01-01,Jhansirto,9,2021,1,1,January,3.0,3.0,5.0,5.0,3.4641016151377544,2.0
2021-02-01,Jhansirto,7,2021,2,1,February,9.0,3.0,3.0,6.333333333333333,3.055050463303893,-0.2222222222222222
2021-03-01,Jhansirto,2,2021,3,1,March,7.0,9.0,3.0,6.0,3.6055512754639896,-0.7142857142857143
2021-04-01,Jhansirto,1,2021,4,2,April,2.0,7.0,9.0,3.333333333333333,3.214550253664319,-0.5
2021-05-01,Jhansirto,2,2021,5,2,May,1.0,2.0,7.0,1.6666666666666667,0.5773502691896274,1.0
2021-06-01,Jhansirto,1,2021,6,2,June,2.0,1.0,2.0,1.3333333333333333,0.5773502691896272,-0.5
2021-07-01,Jhansirto,8,2021,7,3,July,1.0,2.0,1.0,3.6666666666666665,3.785938897200183,7.0
2021-08-01,Jhansirto,6,2021,8,3,August,8.0,1.0,2.0,5.0,3.6055512754639913,-0.25
2021-09-01,Jhansirto,38,2021,9,3,September,6.0,8.0,1.0,17.333333333333332,17.925772879665004,5.333333333333333
2021-10-01,Jhansirto,22,2021,10,4,October,38.0,6.0,8.0,22.0,16.0,-0.4210526315789473
2021-11-01,Jhansirto,34,2021,11,4,November,22.0,38.0,6.0,31.33333333333333,8.326663997864534,0.5454545454545454
2021-12-01,Jhansirto,49,2021,12,4,December,34.0,22.0,38.0,35.0,13.527749258468685,0.4411764705882353
2022-01-01,Jhansirto,53,2022,1,1,January,49.0,34.0,22.0,45.333333333333336,10.016652800877814,0.0816326530612245
2022-02-01,Jhansirto,15,2022,2,1,February,53.0,49.0,34.0,39.0,20.8806130178211,-0.7169811320754718
2022-03-01,Jhansirto,73,2022,3,1,March,15.0,53.0,49.0,47.0,29.46183972531247,3.866666666666666
2022-04-01,Jhansirto,71,2022,4,2,April,73.0,15.0,53.0,53.0,32.92415526630866,-0.0273972602739726
2022-05-01,Jhansirto,48,2022,5,2,May,71.0,73.0,15.0,64.0,13.892443989449804,-0.323943661971831
2022-06-01,Jhansirto,32,2022,6,2,June,48.0,71.0,73.0,50.333333333333336,19.604421270043485,-0.3333333333333333
2022-07-01,Jhansirto,63,2022,7,3,July,32.0,48.0,71.0,47.66666666666666,15.502687938977983,0.96875
2022-08-01,Jhansirto,73,2022,8,3,August,63.0,32.0,48.0,56.0,21.377558326431952,0.1587301587301588
2022-09-01,Jhansirto,79,2022,9,3,September,73.0,63.0,32.0,71.66666666666667,8.082903768654766,0.0821917808219179
2022-10-01,Jhansirto,149,2022,10,4,October,79.0,73.0,63.0,100.33333333333331,42.2532050066422,0.8860759493670887
2022-11-01,Jhansirto,114,2022,11,4,November,149.0,79.0,73.0,114.0,35.0,-0.2348993288590604
2022-12-01,Jhansirto,108,2022,12,4,December,114.0,149.0,79.0,123.66666666666669,22.1434715736565,-0.0526315789473684
2023-01-01,Jhansirto,68,2023,1,1,January,108.0,114.0,149.0,96.66666666666669,25.006665778014742,-0.3703703703703703
2023-02-01,Jhansirto,61,2023,2,1,February,68.0,108.0,114.0,79.0,25.357444666211943,-0.1029411764705882
2023-03-01,Jhansirto,150,2023,3,1,March,61.0,68.0,108.0,93.0,49.48737212663449,1.459016393442623
2023-04-01,Jhansirto,158,2023,4,2,April,150.0,61.0,68.0,123.0,53.84236250388722,0.0533333333333332
2023-05-01,Jhansirto,260,2023,5,2,May,158.0,150.0,61.0,189.33333333333331,61.3297100379036,0.6455696202531647
2023-06-01,Jhansirto,172,2023,6,2,June,260.0,158.0,150.0,196.66666666666663,55.2931581059839,-0.3384615384615385
2023-07-01,Jhansirto,189,2023,7,3,July,172.0,260.0,158.0,207.0,46.67976006793523,0.0988372093023255
2023-08-01,Jhansirto,300,2023,8,3,August,189.0,172.0,260.0,220.33333333333331,69.51498639382254,0.5873015873015872
2023-09-01,Jhansirto,313,2023,9,3,September,300.0,189.0,172.0,267.3333333333333,68.14934580268054,0.0433333333333332
2023-10-01,Jhansirto,384,2023,10,4,October,313.0,300.0,189.0,332.3333333333333,45.21430452117266,0.2268370607028753
2023-11-01,Jhansirto,425,2023,11,4,November,384.0,313.0,300.0,374.0,56.66568626602878,0.1067708333333332
2023-12-01,Jhansirto,531,2023,12,4,December,425.0,384.0,313.0,446.6666666666667,75.85732221304238,0.2494117647058824
2024-01-01,Jhansirto,433,2024,1,1,January,531.0,425.0,384.0,463.0,59.02541825349482,-0.1845574387947269
2024-02-01,Jhansirto,409,2024,2,1,February,433.0,531.0,425.0,457.6666666666667,64.63229326995395,-0.0554272517321016
2024-03-01,Jhansirto,449,2024,3,1,March,409.0,433.0,531.0,430.3333333333333,20.13289182738872,0.097799511002445
2024-04-01,Jhansirto,387,2024,4,2,April,449.0,409.0,433.0,415.0,31.43246729100345,-0.1380846325167037
2024-05-01,Jhansirto,404,2024,5,2,May,387.0,449.0,409.0,413.3333333333333,32.03643758805487,0.0439276485788113
2019-01-01,Jpnagar,25,2019,1,1,January,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,Jpnagar,33,2019,2,1,February,25.0,0.0,0.0,0.0,0.0,0.32
2019-03-01,Jpnagar,34,2019,3,1,March,33.0,25.0,0.0,30.666666666666668,4.932882862316247,0.0303030303030302
2019-04-01,Jpnagar,19,2019,4,2,April,34.0,33.0,25.0,28.666666666666668,8.386497083606082,-0.4411764705882353
2019-05-01,Jpnagar,19,2019,5,2,May,19.0,34.0,33.0,24.0,8.660254037844387,0.0
2019-06-01,Jpnagar,21,2019,6,2,June,19.0,19.0,34.0,19.666666666666668,1.154700538379251,0.1052631578947369
2019-07-01,Jpnagar,33,2019,7,3,July,21.0,19.0,19.0,24.33333333333333,7.571877794400366,0.5714285714285714
2019-08-01,Jpnagar,31,2019,8,3,August,33.0,21.0,19.0,28.33333333333333,6.429100507328638,-0.0606060606060605
2019-09-01,Jpnagar,57,2019,9,3,September,31.0,33.0,21.0,40.333333333333336,14.46835627614047,0.8387096774193548
2019-10-01,Jpnagar,53,2019,10,4,October,57.0,31.0,33.0,47.0,14.0,-0.0701754385964912
2019-11-01,Jpnagar,51,2019,11,4,November,53.0,57.0,31.0,53.66666666666666,3.0550504633038926,-0.0377358490566037
2019-12-01,Jpnagar,42,2019,12,4,December,51.0,53.0,57.0,48.66666666666666,5.859465277082314,-0.1764705882352941
2020-01-01,Jpnagar,34,2020,1,1,January,42.0,51.0,53.0,42.333333333333336,8.504900548115382,-0.1904761904761904
2020-02-01,Jpnagar,18,2020,2,1,February,34.0,42.0,51.0,31.33333333333333,12.220201853215572,-0.4705882352941176
2020-03-01,Jpnagar,22,2020,3,1,March,18.0,34.0,42.0,24.666666666666668,8.32666399786453,0.2222222222222223
2020-04-01,Jpnagar,2,2020,4,2,April,22.0,18.0,34.0,14.0,10.58300524425836,-0.9090909090909092
2020-06-01,Jpnagar,7,2020,6,2,June,2.0,22.0,18.0,10.333333333333334,10.408329997330664,2.5
2020-07-01,Jpnagar,21,2020,7,3,July,7.0,2.0,22.0,10.0,9.848857801796104,2.0
2020-08-01,Jpnagar,7,2020,8,3,August,21.0,7.0,2.0,11.666666666666666,8.08290376865476,-0.6666666666666667
2020-09-01,Jpnagar,19,2020,9,3,September,7.0,21.0,7.0,15.666666666666666,7.571877794400364,1.7142857142857144
2020-10-01,Jpnagar,13,2020,10,4,October,19.0,7.0,21.0,13.0,5.999999999999999,-0.3157894736842105
2020-11-01,Jpnagar,5,2020,11,4,November,13.0,19.0,7.0,12.333333333333334,7.023769168568491,-0.6153846153846154
2020-12-01,Jpnagar,27,2020,12,4,December,5.0,13.0,19.0,15.0,11.135528725660045,4.4
2021-01-01,Jpnagar,15,2021,1,1,January,27.0,5.0,13.0,15.666666666666666,11.015141094572204,-0.4444444444444444
2021-02-01,Jpnagar,33,2021,2,1,February,15.0,27.0,5.0,25.0,9.16515138991168,1.2000000000000002
2021-03-01,Jpnagar,42,2021,3,1,March,33.0,15.0,27.0,30.0,13.74772708486752,0.2727272727272727
2021-04-01,Jpnagar,29,2021,4,2,April,42.0,33.0,15.0,34.666666666666664,6.658328118479392,-0.3095238095238095
2021-05-01,Jpnagar,3,2021,5,2,May,29.0,42.0,33.0,24.666666666666668,19.857828011475306,-0.896551724137931
2021-06-01,Jpnagar,22,2021,6,2,June,3.0,29.0,42.0,18.0,13.453624047073708,6.333333333333333
2021-07-01,Jpnagar,23,2021,7,3,July,22.0,3.0,29.0,16.0,11.26942766958464,0.0454545454545454
2021-08-01,Jpnagar,24,2021,8,3,August,23.0,22.0,3.0,23.0,1.000000000000003,0.0434782608695651
2021-09-01,Jpnagar,36,2021,9,3,September,24.0,23.0,22.0,27.666666666666668,7.234178138070241,0.5
2021-10-01,Jpnagar,22,2021,10,4,October,36.0,24.0,23.0,27.33333333333333,7.57187779440037,-0.3888888888888888
2021-11-01,Jpnagar,23,2021,11,4,November,22.0,36.0,24.0,27.0,7.81024967590666,0.0454545454545454
2021-12-01,Jpnagar,56,2021,12,4,December,23.0,22.0,36.0,33.666666666666664,19.34769581457527,1.4347826086956523
2022-01-01,Jpnagar,40,2022,1,1,January,56.0,23.0,22.0,39.66666666666666,16.502525059315424,-0.2857142857142857
2022-02-01,Jpnagar,41,2022,2,1,February,40.0,56.0,23.0,45.66666666666666,8.962886439832511,0.0249999999999999
2022-03-01,Jpnagar,71,2022,3,1,March,41.0,40.0,56.0,50.66666666666666,17.616280348965088,0.7317073170731707
2022-04-01,Jpnagar,37,2022,4,2,April,71.0,41.0,40.0,49.66666666666666,18.583146486355144,-0.4788732394366197
2022-05-01,Jpnagar,55,2022,5,2,May,37.0,71.0,41.0,54.333333333333336,17.00980109623077,0.4864864864864864
2022-06-01,Jpnagar,88,2022,6,2,June,55.0,37.0,71.0,60.0,25.865034312755128,0.6000000000000001
2022-07-01,Jpnagar,89,2022,7,3,July,88.0,55.0,37.0,77.33333333333333,19.347695814575275,0.0113636363636364
2022-08-01,Jpnagar,114,2022,8,3,August,89.0,88.0,55.0,97.0,14.730919862656249,0.2808988764044944
2022-09-01,Jpnagar,110,2022,9,3,September,114.0,89.0,88.0,104.33333333333331,13.428824718989135,-0.0350877192982456
2022-10-01,Jpnagar,94,2022,10,4,October,110.0,114.0,89.0,106.0,10.58300524425838,-0.1454545454545455
2022-11-01,Jpnagar,107,2022,11,4,November,94.0,110.0,114.0,103.66666666666669,8.504900548115405,0.1382978723404255
2022-12-01,Jpnagar,52,2022,12,4,December,107.0,94.0,110.0,84.33333333333333,28.746014216467188,-0.514018691588785
2023-01-01,Jpnagar,189,2023,1,1,January,52.0,107.0,94.0,116.0,68.94200461257273,2.6346153846153846
2023-02-01,Jpnagar,137,2023,2,1,February,189.0,52.0,107.0,126.0,69.15923654870693,-0.2751322751322751
2023-03-01,Jpnagar,164,2023,3,1,March,137.0,189.0,52.0,163.33333333333334,26.00640946638604,0.197080291970803
2023-04-01,Jpnagar,182,2023,4,2,April,164.0,137.0,189.0,161.0,22.649503305812253,0.1097560975609757
2023-05-01,Jpnagar,177,2023,5,2,May,182.0,164.0,137.0,174.33333333333334,9.29157324317758,-0.0274725274725274
2023-06-01,Jpnagar,193,2023,6,2,June,177.0,182.0,164.0,184.0,8.18535277187246,0.0903954802259887
2023-07-01,Jpnagar,173,2023,7,3,July,193.0,177.0,182.0,181.0,10.583005244258368,-0.1036269430051813
2023-08-01,Jpnagar,215,2023,8,3,August,173.0,193.0,177.0,193.66666666666663,21.00793500878498,0.2427745664739884
2023-09-01,Jpnagar,188,2023,9,3,September,215.0,173.0,193.0,192.0,21.28379665379277,-0.1255813953488371
2023-10-01,Jpnagar,137,2023,10,4,October,188.0,215.0,173.0,180.0,39.61060464067672,-0.2712765957446809
2023-11-01,Jpnagar,131,2023,11,4,November,137.0,188.0,215.0,152.0,31.32091952673165,-0.0437956204379561
2023-12-01,Jpnagar,126,2023,12,4,December,131.0,137.0,188.0,131.33333333333334,5.507570547286126,-0.0381679389312976
2024-01-01,Jpnagar,125,2024,1,1,January,126.0,131.0,137.0,127.33333333333331,3.2145502536643646,-0.0079365079365079
2024-02-01,Jpnagar,112,2024,2,1,February,125.0,126.0,131.0,121.0,7.810249675906673,-0.1039999999999999
2024-03-01,Jpnagar,162,2024,3,1,March,112.0,125.0,126.0,133.0,25.9422435421457,0.4464285714285714
2024-04-01,Jpnagar,106,2024,4,2,April,162.0,112.0,125.0,126.66666666666669,30.746273486933887,-0.345679012345679
2024-05-01,Jpnagar,151,2024,5,2,May,106.0,162.0,112.0,139.66666666666666,29.67041174863156,0.4245283018867924
2019-01-01,Kannauj,6,2019,1,1,January,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,Kannauj,21,2019,2,1,February,6.0,0.0,0.0,0.0,0.0,2.5
2019-03-01,Kannauj,23,2019,3,1,March,21.0,6.0,0.0,16.666666666666668,9.291573243177568,0.0952380952380953
2019-04-01,Kannauj,9,2019,4,2,April,23.0,21.0,6.0,17.666666666666668,7.571877794400365,-0.6086956521739131
2019-06-01,Kannauj,11,2019,6,2,June,9.0,23.0,21.0,14.333333333333334,7.571877794400365,0.2222222222222223
2019-07-01,Kannauj,4,2019,7,3,July,11.0,9.0,23.0,8.0,3.6055512754639913,-0.6363636363636364
2019-08-01,Kannauj,12,2019,8,3,August,4.0,11.0,9.0,9.0,4.358898943540674,2.0
2019-09-01,Kannauj,5,2019,9,3,September,12.0,4.0,11.0,7.0,4.358898943540674,-0.5833333333333333
2019-10-01,Kannauj,9,2019,10,4,October,5.0,12.0,4.0,8.666666666666666,3.5118845842842474,0.8
2019-11-01,Kannauj,2,2019,11,4,November,9.0,5.0,12.0,5.333333333333333,3.5118845842842465,-0.7777777777777778
2019-12-01,Kannauj,8,2019,12,4,December,2.0,9.0,5.0,6.333333333333333,3.785938897200183,3.0
2020-01-01,Kannauj,28,2020,1,1,January,8.0,2.0,9.0,12.666666666666666,13.613718571108093,2.5
2020-02-01,Kannauj,3,2020,2,1,February,28.0,8.0,2.0,13.0,13.228756555322953,-0.8928571428571429
2020-03-01,Kannauj,2,2020,3,1,March,3.0,28.0,8.0,11.0,14.730919862656236,-0.3333333333333333
2020-06-01,Kannauj,1,2020,6,2,June,2.0,3.0,28.0,2.0,0.9999999999999858,-0.5
2020-07-01,Kannauj,5,2020,7,3,July,1.0,2.0,3.0,2.6666666666666665,2.081665999466126,4.0
2020-08-01,Kannauj,6,2020,8,3,August,5.0,1.0,2.0,4.0,2.645751311064585,0.1999999999999999
2020-10-01,Kannauj,7,2020,10,4,October,6.0,5.0,1.0,6.0,0.9999999999999852,0.1666666666666667
2020-11-01,Kannauj,3,2020,11,4,November,7.0,6.0,5.0,5.333333333333333,2.081665999466125,-0.5714285714285714
2020-12-01,Kannauj,21,2020,12,4,December,3.0,7.0,6.0,10.333333333333334,9.451631252505216,6.0
2021-01-01,Kannauj,30,2021,1,1,January,21.0,3.0,7.0,18.0,13.74772708486752,0.4285714285714286
2021-02-01,Kannauj,23,2021,2,1,February,30.0,21.0,3.0,24.666666666666668,4.725815626252609,-0.2333333333333332
2021-03-01,Kannauj,46,2021,3,1,March,23.0,30.0,21.0,33.0,11.789826122551595,1.0
2021-04-01,Kannauj,14,2021,4,2,April,46.0,23.0,30.0,27.666666666666668,16.50252505931542,-0.6956521739130435
2021-06-01,Kannauj,22,2021,6,2,June,14.0,46.0,23.0,27.33333333333333,16.653327995729065,0.5714285714285714
2021-07-01,Kannauj,15,2021,7,3,July,22.0,14.0,46.0,17.0,4.358898943540674,-0.3181818181818182
2021-08-01,Kannauj,5,2021,8,3,August,15.0,22.0,14.0,14.0,8.54400374531753,-0.6666666666666667
2021-09-01,Kannauj,5,2021,9,3,September,5.0,15.0,22.0,8.333333333333334,5.773502691896258,0.0
2021-10-01,Kannauj,14,2021,10,4,October,5.0,5.0,15.0,8.0,5.196152422706633,1.7999999999999998
2021-11-01,Kannauj,19,2021,11,4,November,14.0,5.0,5.0,12.666666666666666,7.0945988845975885,0.3571428571428572
2021-12-01,Kannauj,23,2021,12,4,December,19.0,14.0,5.0,18.666666666666668,4.509249752822895,0.2105263157894736
2022-01-01,Kannauj,33,2022,1,1,January,23.0,19.0,14.0,25.0,7.211102550927979,0.4347826086956521
2022-02-01,Kannauj,12,2022,2,1,February,33.0,23.0,19.0,22.666666666666668,10.503967504392488,-0.6363636363636364
2022-03-01,Kannauj,13,2022,3,1,March,12.0,33.0,23.0,19.33333333333333,11.846237095944574,0.0833333333333332
2022-04-01,Kannauj,31,2022,4,2,April,13.0,12.0,33.0,18.666666666666668,10.692676621563628,1.3846153846153846
2022-05-01,Kannauj,19,2022,5,2,May,31.0,13.0,12.0,21.0,9.165151389911683,-0.3870967741935484
2022-06-01,Kannauj,38,2022,6,2,June,19.0,31.0,13.0,29.33333333333333,9.609023536933057,1.0
2022-07-01,Kannauj,46,2022,7,3,July,38.0,19.0,31.0,34.333333333333336,13.868429375143156,0.2105263157894736
2022-08-01,Kannauj,20,2022,8,3,August,46.0,38.0,19.0,34.666666666666664,13.316656236958794,-0.5652173913043479
2022-09-01,Kannauj,61,2022,9,3,September,20.0,46.0,38.0,42.333333333333336,20.74447717666882,2.05
2022-10-01,Kannauj,35,2022,10,4,October,61.0,20.0,46.0,38.66666666666666,20.74447717666882,-0.4262295081967213
2022-11-01,Kannauj,55,2022,11,4,November,35.0,61.0,20.0,50.333333333333336,13.6137185711081,0.5714285714285714
2022-12-01,Kannauj,33,2022,12,4,December,55.0,35.0,61.0,41.0,12.16552506059645,-0.4
2023-01-01,Kannauj,32,2023,1,1,January,33.0,55.0,35.0,40.0,13.000000000000009,-0.0303030303030302
2023-02-01,Kannauj,27,2023,2,1,February,32.0,33.0,55.0,30.666666666666668,3.214550253664354,-0.15625
2023-03-01,Kannauj,52,2023,3,1,March,27.0,32.0,33.0,37.0,13.228756555322962,0.9259259259259258
2023-04-01,Kannauj,42,2023,4,2,April,52.0,27.0,32.0,40.333333333333336,12.583057392117926,-0.1923076923076923
2023-05-01,Kannauj,48,2023,5,2,May,42.0,52.0,27.0,47.333333333333336,5.033222956847186,0.1428571428571428
2023-06-01,Kannauj,66,2023,6,2,June,48.0,42.0,52.0,52.0,12.489995996796804,0.375
2023-07-01,Kannauj,45,2023,7,3,July,66.0,48.0,42.0,53.0,11.357816691600556,-0.3181818181818182
2023-08-01,Kannauj,94,2023,8,3,August,45.0,66.0,48.0,68.33333333333333,24.58319208998973,1.088888888888889
2023-09-01,Kannauj,90,2023,9,3,September,94.0,45.0,66.0,76.33333333333333,27.20906711619003,-0.0425531914893616
2023-10-01,Kannauj,84,2023,10,4,October,90.0,94.0,45.0,89.33333333333333,5.033222956847198,-0.0666666666666666
2023-11-01,Kannauj,96,2023,11,4,November,84.0,90.0,94.0,90.0,6.000000000000026,0.1428571428571428
2023-12-01,Kannauj,144,2023,12,4,December,96.0,84.0,90.0,108.0,31.74901573277509,0.5
2024-01-01,Kannauj,131,2024,1,1,January,144.0,96.0,84.0,123.66666666666669,24.826061575153915,-0.0902777777777777
2024-02-01,Kannauj,112,2024,2,1,February,131.0,144.0,96.0,129.0,16.093476939431085,-0.1450381679389313
2024-03-01,Kannauj,73,2024,3,1,March,112.0,131.0,144.0,105.33333333333331,29.56912804486012,-0.3482142857142857
2024-04-01,Kannauj,112,2024,4,2,April,73.0,112.0,131.0,99.0,22.516660498395403,0.5342465753424657
2024-05-01,Kannauj,116,2024,5,2,May,112.0,73.0,112.0,100.33333333333331,23.75570107012911,0.0357142857142858
2019-01-01,Kanpur Dehat,7,2019,1,1,January,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-01,Kanpur Dehat,2,2019,2,1,February,7.0,0.0,0.0,0.0,0.0,-0.7142857142857143
2019-03-01,Kanpur Dehat,2,2019,3,1,March,2.0,7.0,0.0,3.6666666666666665,2.8867513459481287,0.0
2019-04-01,Kanpur Dehat,3,2019,4,2,April,2.0,2.0,7.0,2.333333333333333,0.5773502691896244,0.5
2019-05-01,Kanpur Dehat,5,2019,5,2,May,3.0,2.0,2.0,3.333333333333333,1.5275252316519463,0.6666666666666667
2019-06-01,Kanpur Dehat,2,2019,6,2,June,5.0,3.0,2.0,3.333333333333333,1.5275252316519463,-0.6
2019-07-01,Kanpur Dehat,4,2019,7,3,July,2.0,5.0,3.0,3.6666666666666665,1.5275252316519463,1.0
2019-08-01,Kanpur Dehat,2,2019,8,3,August,4.0,2.0,5.0,2.6666666666666665,1.1547005383792512,-0.5
2019-09-01,Kanpur Dehat,6,2019,9,3,September,2.0,4.0,2.0,4.0,2.0,2.0
2019-10-01,Kanpur Dehat,8,2019,10,4,October,6.0,2.0,4.0,5.333333333333333,3.055050463303893,0.3333333333333332
